date,change,Date,Neg_Count,Pos_Count,Sent_Count,Count,pos_neg,pos,neg,flat,growthgap,job_change,negcount1day,poscount1day,sentcount1day,econcount1day,job_change1day,growthgap1day,change1day,negcount2day,poscount2day,sentcount2day,econcount2day,job_change2day,growthgap2day,change2day,negcount3day,poscount3day,sentcount3day,econcount3day,job_change3day,growthgap3day,change3day,negcount4day,poscount4day,sentcount4day,econcount4day,job_change4day,growthgap4day,change4day,negcount5day,poscount5day,sentcount5day,econcount5day,job_change5day,growthgap5day,change5day,negcount6day,poscount6day,sentcount6day,econcount6day,job_change6day,growthgap6day,change6day,negcount7day,poscount7day,sentcount7day,econcount7day,job_change7day,growthgap7day,change7day,negcount8day,poscount8day,sentcount8day,econcount8day,job_change8day,growthgap8day,change8day,negcount9day,poscount9day,sentcount9day,econcount9day,job_change9day,growthgap9day,change9day,negcount10day,poscount10day,sentcount10day,econcount10day,job_change10day,growthgap10day,change10day,negcount11day,poscount11day,sentcount11day,econcount11day,job_change11day,growthgap11day,change11day,negcount12day,poscount12day,sentcount12day,econcount12day,job_change12day,growthgap12day,change12day,negcount13day,poscount13day,sentcount13day,econcount13day,job_change13day,growthgap13day,change13day,negcount14day,poscount14day,sentcount14day,job_change14day,growthgap14day,econcount14day,change14day,negcount15day,poscount15day,sentcount15day,econcount15day,job_change15day,growthgap15day,change15day
2018-10-02,-0.010590015128593163,2018-10-02,68,31,-37,39,0,0,1,0,-1.4,229.0,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692,39.0,51.0,12.0,30.0,195.0,1.0,-0.01222493887530548,9.0,26.0,17.0,3.0,81.0,1.3,0.005773361976369395,29.0,37.0,8.0,7.0,42.0,-0.1,0.002019658004577968,22.0,47.0,25.0,2.0,42.0,-1.4,0.0024128686327078664,31.0,22.0,-9.0,5.0,42.0,-1.4,0.000536336819522744,14.0,18.0,4.0,12.0,190.0,-1.4,-0.0009296148738378908,58.0,39.0,-19.0,6.0,141.0,0.9,-0.005874767158618868,26.0,33.0,7.0,2.0,141.0,1.1,-0.0011383039271485244,65.0,41.0,-24.0,10.0,141.0,1.1,0.006319115323854628,17.0,18.0,1.0,220.0,1.1,0.017713365539452405,0.017713365539452405,29.0,29.0,0.0,4.0,139.0,0.4,0.009209179944452708
2018-11-28,0.02038446652044895,2018-11-28,67,55,-12,10,1,1,0,0,-1.4,212.0,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692,39.0,51.0,12.0,30.0,195.0,1.0,-0.01222493887530548,9.0,26.0,17.0,3.0,81.0,1.3,0.005773361976369395,29.0,37.0,8.0,7.0,42.0,-0.1,0.002019658004577968,22.0,47.0,25.0,2.0,42.0,-1.4,0.0024128686327078664,31.0,22.0,-9.0,5.0,42.0,-1.4,0.000536336819522744,14.0,18.0,4.0,12.0,190.0,-1.4,-0.0009296148738378908,58.0,39.0,-19.0,6.0,141.0,0.9,-0.005874767158618868,26.0,33.0,7.0,2.0,141.0,1.1,-0.0011383039271485244,65.0,41.0,-24.0,141.0,1.1,0.006319115323854628,0.006319115323854628,17.0,18.0,1.0,11.0,220.0,1.1,0.017713365539452405
2018-12-06,0.011324273914201896,2018-12-06,10,25,15,3,1,1,0,0,-1.4,212.0,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692,39.0,51.0,12.0,30.0,195.0,1.0,-0.01222493887530548,9.0,26.0,17.0,3.0,81.0,1.3,0.005773361976369395,29.0,37.0,8.0,7.0,42.0,-0.1,0.002019658004577968,22.0,47.0,25.0,2.0,42.0,-1.4,0.0024128686327078664,31.0,22.0,-9.0,5.0,42.0,-1.4,0.000536336819522744,14.0,18.0,4.0,12.0,190.0,-1.4,-0.0009296148738378908,58.0,39.0,-19.0,6.0,141.0,0.9,-0.005874767158618868,26.0,33.0,7.0,141.0,1.1,-0.0011383039271485244,-0.0011383039271485244,65.0,41.0,-24.0,10.0,141.0,1.1,0.006319115323854628
2019-02-06,-0.0003866976024748793,2019-02-06,4,31,27,1,0,0,0,1,-1.3,237.0,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692,39.0,51.0,12.0,30.0,195.0,1.0,-0.01222493887530548,9.0,26.0,17.0,3.0,81.0,1.3,0.005773361976369395,29.0,37.0,8.0,7.0,42.0,-0.1,0.002019658004577968,22.0,47.0,25.0,2.0,42.0,-1.4,0.0024128686327078664,31.0,22.0,-9.0,5.0,42.0,-1.4,0.000536336819522744,14.0,18.0,4.0,12.0,190.0,-1.4,-0.0009296148738378908,58.0,39.0,-19.0,141.0,0.9,-0.005874767158618868,-0.005874767158618868,26.0,33.0,7.0,2.0,141.0,1.1,-0.0011383039271485244
2019-02-12,0.008867754787302375,2019-02-12,10,19,9,2,1,1,0,0,-1.3,237.0,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692,39.0,51.0,12.0,30.0,195.0,1.0,-0.01222493887530548,9.0,26.0,17.0,3.0,81.0,1.3,0.005773361976369395,29.0,37.0,8.0,7.0,42.0,-0.1,0.002019658004577968,22.0,47.0,25.0,2.0,42.0,-1.4,0.0024128686327078664,31.0,22.0,-9.0,5.0,42.0,-1.4,0.000536336819522744,14.0,18.0,4.0,190.0,-1.4,-0.0009296148738378908,-0.0009296148738378908,58.0,39.0,-19.0,6.0,141.0,0.9,-0.005874767158618868
2019-02-28,-0.0034869240348692552,2019-02-28,25,42,17,4,0,0,1,0,-1.3,237.0,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692,39.0,51.0,12.0,30.0,195.0,1.0,-0.01222493887530548,9.0,26.0,17.0,3.0,81.0,1.3,0.005773361976369395,29.0,37.0,8.0,7.0,42.0,-0.1,0.002019658004577968,22.0,47.0,25.0,2.0,42.0,-1.4,0.0024128686327078664,31.0,22.0,-9.0,42.0,-1.4,0.000536336819522744,0.000536336819522744,14.0,18.0,4.0,12.0,190.0,-1.4,-0.0009296148738378908
2019-03-08,0.004573967590172616,2019-03-08,24,51,27,8,1,1,0,0,-1.3,-50.0,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692,39.0,51.0,12.0,30.0,195.0,1.0,-0.01222493887530548,9.0,26.0,17.0,3.0,81.0,1.3,0.005773361976369395,29.0,37.0,8.0,7.0,42.0,-0.1,0.002019658004577968,22.0,47.0,25.0,42.0,-1.4,0.0024128686327078664,0.0024128686327078664,31.0,22.0,-9.0,5.0,42.0,-1.4,0.000536336819522744
2019-05-09,0.0057244625365729905,2019-05-09,13,28,15,1,1,1,0,0,-0.3,219.0,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692,39.0,51.0,12.0,30.0,195.0,1.0,-0.01222493887530548,9.0,26.0,17.0,3.0,81.0,1.3,0.005773361976369395,29.0,37.0,8.0,42.0,-0.1,0.002019658004577968,0.002019658004577968,22.0,47.0,25.0,2.0,42.0,-1.4,0.0024128686327078664
2019-05-20,-0.000524040351106931,2019-05-20,65,46,-19,6,0,0,0,1,-0.3,219.0,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692,39.0,51.0,12.0,30.0,195.0,1.0,-0.01222493887530548,9.0,26.0,17.0,81.0,1.3,0.005773361976369395,0.005773361976369395,29.0,37.0,8.0,7.0,42.0,-0.1,0.002019658004577968
2019-06-04,0.01600322754168905,2019-06-04,21,15,-6,11,1,1,0,0,-0.2,219.0,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692,39.0,51.0,12.0,195.0,1.0,-0.01222493887530548,-0.01222493887530548,9.0,26.0,17.0,3.0,81.0,1.3,0.005773361976369395
2019-06-25,-0.006823251541792364,2019-06-25,30,33,3,13,0,0,1,0,-0.2,63.0,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769,6.0,7.0,1.0,153.0,1.5,0.008940939428283692,0.008940939428283692,39.0,51.0,12.0,30.0,195.0,1.0,-0.01222493887530548
2019-07-16,0.001542614731970566,2019-07-16,55,49,-6,28,1,0,0,1,-0.2,175.0,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953,36.0,56.0,20.0,153.0,1.5,0.0006063545961679769,0.0006063545961679769,6.0,7.0,1.0,1.0,153.0,1.5,0.008940939428283692
2019-08-23,-0.024306472919418804,2019-08-23,62,43,-19,26,0,0,1,0,-0.6,193.0,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652,28.0,32.0,4.0,270.0,1.6,0.0038234271810913953,0.0038234271810913953,36.0,56.0,20.0,4.0,153.0,1.5,0.0006063545961679769
2019-10-04,0.007118375955707966,2019-10-04,12,15,3,5,1,1,0,0,-0.5,221.0,62.0,43.0,-19.0,26.0,193.0,-0.6,-0.024306472919418804,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163,63.0,43.0,-20.0,149.0,-1.4,0.0011152001784319652,0.0011152001784319652,28.0,32.0,4.0,13.0,270.0,1.6,0.0038234271810913953
2019-10-07,0.0007865757734662072,2019-10-07,8,14,6,2,1,0,0,1,-0.5,221.0,12.0,15.0,3.0,5.0,221.0,-0.5,0.007118375955707966,62.0,43.0,-19.0,26.0,193.0,-0.6,-0.024306472919418804,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895,68.0,31.0,-37.0,229.0,-1.4,-0.010590015128593163,-0.010590015128593163,63.0,43.0,-20.0,30.0,149.0,-1.4,0.0011152001784319652
2019-10-08,-0.007537688442211153,2019-10-08,36,60,24,35,0,0,1,0,-0.5,221.0,8.0,14.0,6.0,2.0,221.0,-0.5,0.0007865757734662072,12.0,15.0,3.0,5.0,221.0,-0.5,0.007118375955707966,62.0,43.0,-19.0,26.0,193.0,-0.6,-0.024306472919418804,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896,67.0,55.0,-12.0,212.0,-1.4,0.02038446652044895,0.02038446652044895,68.0,31.0,-37.0,39.0,229.0,-1.4,-0.010590015128593163
2019-10-09,-0.003177545346219977,2019-10-09,11,16,5,5,0,0,1,0,-0.5,221.0,36.0,60.0,24.0,35.0,221.0,-0.5,-0.007537688442211153,8.0,14.0,6.0,2.0,221.0,-0.5,0.0007865757734662072,12.0,15.0,3.0,5.0,221.0,-0.5,0.007118375955707966,62.0,43.0,-19.0,26.0,193.0,-0.6,-0.024306472919418804,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793,10.0,25.0,15.0,212.0,-1.4,0.011324273914201896,0.011324273914201896,67.0,55.0,-12.0,10.0,212.0,-1.4,0.02038446652044895
2019-11-25,0.01976382846488506,2019-11-25,31,34,3,25,1,1,0,0,0.7,195.0,11.0,16.0,5.0,5.0,221.0,-0.5,-0.003177545346219977,36.0,60.0,24.0,35.0,221.0,-0.5,-0.007537688442211153,8.0,14.0,6.0,2.0,221.0,-0.5,0.0007865757734662072,12.0,15.0,3.0,5.0,221.0,-0.5,0.007118375955707966,62.0,43.0,-19.0,26.0,193.0,-0.6,-0.024306472919418804,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375,4.0,31.0,27.0,237.0,-1.3,-0.0003866976024748793,-0.0003866976024748793,10.0,25.0,15.0,3.0,212.0,-1.4,0.011324273914201896
2020-04-09,0.024685138539042924,2020-04-09,22,20,-2,3,1,1,0,0,0.2,-1683.0,31.0,34.0,3.0,25.0,195.0,0.7,0.01976382846488506,11.0,16.0,5.0,5.0,221.0,-0.5,-0.003177545346219977,36.0,60.0,24.0,35.0,221.0,-0.5,-0.007537688442211153,8.0,14.0,6.0,2.0,221.0,-0.5,0.0007865757734662072,12.0,15.0,3.0,5.0,221.0,-0.5,0.007118375955707966,62.0,43.0,-19.0,26.0,193.0,-0.6,-0.024306472919418804,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552,10.0,19.0,9.0,237.0,-1.3,0.008867754787302375,0.008867754787302375,4.0,31.0,27.0,1.0,237.0,-1.3,-0.0003866976024748793
2020-05-13,-0.03045599865387855,2020-05-13,24,10,-14,1,0,0,1,0,-0.2,-20679.0,22.0,20.0,-2.0,3.0,-1683.0,0.2,0.024685138539042924,31.0,34.0,3.0,25.0,195.0,0.7,0.01976382846488506,11.0,16.0,5.0,5.0,221.0,-0.5,-0.003177545346219977,36.0,60.0,24.0,35.0,221.0,-0.5,-0.007537688442211153,8.0,14.0,6.0,2.0,221.0,-0.5,0.0007865757734662072,12.0,15.0,3.0,5.0,221.0,-0.5,0.007118375955707966,62.0,43.0,-19.0,26.0,193.0,-0.6,-0.024306472919418804,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616,25.0,42.0,17.0,237.0,-1.3,-0.0034869240348692552,-0.0034869240348692552,10.0,19.0,9.0,2.0,237.0,-1.3,0.008867754787302375
2020-06-19,-0.03101557991921512,2020-06-19,15,12,-3,1,0,0,1,0,0.0,2833.0,24.0,10.0,-14.0,1.0,-20679.0,-0.2,-0.03045599865387855,22.0,20.0,-2.0,3.0,-1683.0,0.2,0.024685138539042924,31.0,34.0,3.0,25.0,195.0,0.7,0.01976382846488506,11.0,16.0,5.0,5.0,221.0,-0.5,-0.003177545346219977,36.0,60.0,24.0,35.0,221.0,-0.5,-0.007537688442211153,8.0,14.0,6.0,2.0,221.0,-0.5,0.0007865757734662072,12.0,15.0,3.0,5.0,221.0,-0.5,0.007118375955707966,62.0,43.0,-19.0,26.0,193.0,-0.6,-0.024306472919418804,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905,24.0,51.0,27.0,-50.0,-1.3,0.004573967590172616,0.004573967590172616,25.0,42.0,17.0,4.0,237.0,-1.3,-0.0034869240348692552
2020-08-27,-0.000268348316114263,2020-08-27,28,30,2,24,0,0,0,1,0.3,1726.0,15.0,12.0,-3.0,1.0,2833.0,0.0,-0.03101557991921512,24.0,10.0,-14.0,1.0,-20679.0,-0.2,-0.03045599865387855,22.0,20.0,-2.0,3.0,-1683.0,0.2,0.024685138539042924,31.0,34.0,3.0,25.0,195.0,0.7,0.01976382846488506,11.0,16.0,5.0,5.0,221.0,-0.5,-0.003177545346219977,36.0,60.0,24.0,35.0,221.0,-0.5,-0.007537688442211153,8.0,14.0,6.0,2.0,221.0,-0.5,0.0007865757734662072,12.0,15.0,3.0,5.0,221.0,-0.5,0.007118375955707966,62.0,43.0,-19.0,26.0,193.0,-0.6,-0.024306472919418804,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,6.0,219.0,-0.3,-0.000524040351106931,13.0,28.0,15.0,219.0,-0.3,0.0057244625365729905,0.0057244625365729905,24.0,51.0,27.0,8.0,-50.0,-1.3,0.004573967590172616
2020-10-06,-0.0086311530681052,2020-10-06,76,68,-8,21,0,0,1,0,0.0,716.0,28.0,30.0,2.0,24.0,1726.0,0.3,-0.000268348316114263,15.0,12.0,-3.0,1.0,2833.0,0.0,-0.03101557991921512,24.0,10.0,-14.0,1.0,-20679.0,-0.2,-0.03045599865387855,22.0,20.0,-2.0,3.0,-1683.0,0.2,0.024685138539042924,31.0,34.0,3.0,25.0,195.0,0.7,0.01976382846488506,11.0,16.0,5.0,5.0,221.0,-0.5,-0.003177545346219977,36.0,60.0,24.0,35.0,221.0,-0.5,-0.007537688442211153,8.0,14.0,6.0,2.0,221.0,-0.5,0.0007865757734662072,12.0,15.0,3.0,5.0,221.0,-0.5,0.007118375955707966,62.0,43.0,-19.0,26.0,193.0,-0.6,-0.024306472919418804,55.0,49.0,-6.0,28.0,175.0,-0.2,0.001542614731970566,30.0,33.0,3.0,13.0,63.0,-0.2,-0.006823251541792364,21.0,15.0,-6.0,11.0,219.0,-0.2,0.01600322754168905,65.0,46.0,-19.0,219.0,-0.3,-0.000524040351106931,-0.000524040351106931,13.0,28.0,15.0,1.0,219.0,-0.3,0.0057244625365729905
