date,Sent_Count,favorites,Count,sentcount1day,favcount1day,econcount1day,job_change1day,growthgap1day,change1day
2016-01-26,0,500,11,11.0,563.0,4.0,273.0,-0.5,-0.013949780789159084
2016-01-27,6,337,8,0.0,500.0,11.0,273.0,-0.5,0.01962362886182941
2016-01-28,9,608,3,6.0,337.0,8.0,273.0,-0.5,-0.010107015457788308
2016-01-29,-3,157,3,9.0,608.0,3.0,273.0,-0.5,-0.005955334987592996
2016-02-01,-1,276,6,-3.0,157.0,3.0,273.0,-0.1,0.02836385350318465
2016-02-02,7,264,5,-1.0,276.0,6.0,273.0,-0.1,0.00350808809198986
2016-02-03,14,433,4,7.0,264.0,5.0,273.0,-0.1,-0.009420076538121809
2016-02-04,6,177,4,14.0,433.0,4.0,273.0,-0.1,-0.004819040125885219
2016-02-05,8,501,3,6.0,177.0,4.0,273.0,-0.1,0.007428684627575278
2016-02-08,-4,502,7,8.0,501.0,3.0,108.0,-0.1,-0.018271604938271548
2016-02-09,3,757,9,-4.0,502.0,7.0,108.0,-0.1,-0.0003045994517209985
2016-02-10,12,352,8,3.0,757.0,9.0,108.0,-0.1,0.0074035989717223544
2016-02-11,-4,259,10,12.0,352.0,8.0,108.0,-0.1,-0.007922803453529722
2016-02-12,16,381,6,-4.0,259.0,10.0,108.0,-0.1,0.005938737236924289
2016-02-16,-6,687,3,16.0,381.0,6.0,108.0,-0.1,0.008524186094279535
2016-02-17,11,356,4,-6.0,687.0,3.0,108.0,-0.1,0.00985915492957736
2016-02-18,11,313,6,11.0,356.0,4.0,108.0,-0.1,0.006040202000198034
2016-02-19,24,509,3,11.0,313.0,6.0,108.0,-0.1,-0.002949562481565207
2016-02-22,4,198,8,24.0,509.0,3.0,108.0,-0.1,0.007420599584446422
2016-02-23,2,138,4,4.0,198.0,8.0,108.0,-0.1,0.002432853250291942
2016-02-24,15,637,5,2.0,138.0,4.0,108.0,-0.1,-0.003115568104371465
2016-02-25,17,308,9,15.0,637.0,5.0,108.0,-0.1,0.019327482496795268
2016-02-26,4,536,8,17.0,308.0,9.0,108.0,-0.1,0.006658946149391986
2016-02-29,3,181,4,4.0,536.0,8.0,108.0,-0.4,-0.0006675567423230324
2016-03-01,16,336,6,3.0,181.0,4.0,108.0,-0.4,-0.002863688430698848
2016-03-02,28,755,4,16.0,336.0,6.0,108.0,-0.4,0.011789313557710542
2016-03-03,-6,451,13,28.0,755.0,4.0,108.0,-0.4,0.009877704609595458
2016-03-04,-2,511,7,-6.0,451.0,13.0,108.0,-0.4,0.010994130252492377
2016-03-07,1,380,8,-2.0,511.0,7.0,212.0,-0.4,0.005158437730287419
2016-03-08,-3,250,4,1.0,380.0,8.0,212.0,-0.4,0.015268579838116232
2016-03-09,6,589,6,-3.0,250.0,4.0,212.0,-0.4,-0.017569412835684958
2016-03-10,7,289,3,6.0,589.0,6.0,212.0,-0.4,0.001569134207125731
2016-03-11,8,218,1,7.0,289.0,3.0,212.0,-0.4,-0.010652952520892612
2016-03-14,-4,444,7,8.0,218.0,1.0,212.0,-0.4,0.012893718916927664
2016-03-15,15,355,7,-4.0,444.0,7.0,212.0,-0.4,-0.0022791503327559484
2016-03-16,-8,571,5,15.0,355.0,7.0,212.0,-0.4,-0.007440066133921211
2016-03-17,22,1058,10,-8.0,571.0,5.0,212.0,-0.4,0.0101301115241636
2016-03-18,0,387,8,22.0,1058.0,10.0,212.0,-0.4,0.018325812689934568
2016-03-21,15,242,5,0.0,387.0,8.0,212.0,-0.4,0.007489622811766942
2016-03-22,20,498,9,15.0,242.0,5.0,212.0,-0.4,-0.0010769092703940102
2016-03-23,12,947,6,20.0,498.0,9.0,212.0,-0.4,0.0032543843789549763
2016-03-24,-20,474,6,12.0,947.0,6.0,212.0,-0.4,-0.013415518491660531
2016-03-28,22,701,9,-20.0,474.0,6.0,212.0,-0.8,0.008219431104543781
2016-03-29,55,655,8,22.0,701.0,9.0,212.0,-0.8,-0.0015530787502282795
2016-03-30,-5,534,12,55.0,655.0,8.0,212.0,-0.8,0.030453127866446588
2016-03-31,-8,618,13,-5.0,534.0,12.0,212.0,-0.8,-0.003809355067328071
2016-04-01,53,697,20,-8.0,618.0,13.0,212.0,-0.8,-0.00017763566924247474
2016-04-04,23,728,8,53.0,697.0,20.0,237.0,-0.8,0.01110912022934953
2016-04-05,26,526,7,23.0,728.0,8.0,237.0,-0.8,-0.009494232475599
2016-04-06,21,505,5,26.0,526.0,7.0,237.0,-0.8,-0.004603719082866989
2016-04-07,19,662,8,21.0,505.0,5.0,237.0,-0.8,0.008431550317316471
2016-04-08,19,629,4,19.0,662.0,8.0,237.0,-0.8,-0.007509273500407114
2016-04-11,19,453,21,19.0,629.0,4.0,237.0,-0.8,-0.001990049751243771
2016-04-12,39,860,8,19.0,453.0,21.0,237.0,-0.8,-0.006768953068592058
2016-04-13,15,834,14,39.0,860.0,8.0,237.0,-0.8,0.009532455742169745
2016-04-14,8,440,7,15.0,834.0,14.0,237.0,-0.8,0.016189624329159234
2016-04-15,-1,433,4,8.0,440.0,7.0,237.0,-0.8,-0.0016734190593624444
2016-04-18,31,657,10,-1.0,433.0,4.0,237.0,-0.8,0.005931303116147324
2016-04-19,-22,593,8,31.0,657.0,10.0,237.0,-0.8,0.01086764446015188
2016-04-20,7,521,9,-22.0,593.0,8.0,237.0,-0.8,0.0011333914559720616
2016-04-21,4,574,9,7.0,521.0,9.0,237.0,-0.8,0.0011328976034857992
2016-04-22,11,549,5,4.0,574.0,9.0,237.0,-0.8,-0.007489984323288621
2016-04-25,8,637,6,11.0,549.0,5.0,237.0,-0.8,0.009731720147290894
2016-04-26,27,1063,7,8.0,637.0,6.0,237.0,-0.8,-0.0068701626228367
2016-04-27,15,487,6,27.0,1063.0,7.0,237.0,-0.8,0.009247142981767443
2016-04-28,5,1031,11,15.0,487.0,6.0,237.0,-0.8,0.004927811878620154
2016-04-29,4,566,10,5.0,1031.0,11.0,237.0,1.8,-0.009852216748768478
2016-05-02,20,825,4,4.0,566.0,10.0,237.0,1.8,-0.005586592178770954
2016-05-03,19,891,7,20.0,825.0,4.0,237.0,1.8,0.006039387308533897
2016-05-04,26,473,4,19.0,891.0,7.0,237.0,1.8,-0.00684270550048251
2016-05-05,32,472,11,26.0,473.0,4.0,237.0,1.8,8.877840909095451e-05
2016-05-06,16,772,6,32.0,472.0,11.0,237.0,1.8,-0.008938844145499522
2016-05-09,19,449,3,16.0,772.0,6.0,197.0,1.8,0.011743612729717636
2016-05-10,23,406,5,19.0,449.0,3.0,197.0,1.8,-0.00044290902648593466
2016-05-11,28,436,6,23.0,406.0,5.0,197.0,1.8,0.003792221536290613
2016-05-12,10,1007,12,28.0,436.0,6.0,197.0,1.8,-0.010129481194398007
2016-05-13,18,446,7,10.0,1007.0,12.0,197.0,1.8,-0.006386375731772209
2016-05-16,16,411,8,18.0,446.0,7.0,197.0,1.8,-0.00599391662193596
2016-05-17,23,1716,16,16.0,411.0,8.0,197.0,1.8,0.008436546401005184
2016-05-18,-8,420,11,23.0,1716.0,16.0,197.0,1.8,-0.014367303230412276
2016-05-19,-1,868,4,-8.0,420.0,11.0,197.0,1.8,0.009367042560931259
2016-05-20,18,713,4,-1.0,868.0,4.0,197.0,1.8,9.080177971492888e-05
2016-05-23,27,769,4,18.0,713.0,4.0,197.0,1.8,0.011482820976491956
2016-05-24,-9,487,11,27.0,769.0,4.0,197.0,1.8,-0.004551539491298447
2016-05-25,2,482,8,-9.0,487.0,11.0,197.0,1.8,0.01568627450980384
2016-05-26,32,401,6,2.0,482.0,8.0,197.0,1.8,0.0017487103261343766
2016-05-27,-6,1087,9,32.0,401.0,6.0,197.0,1.8,-0.0020045319853581123
2016-05-31,14,800,11,-6.0,1087.0,9.0,197.0,1.5,0.009612863759503577
2016-06-01,30,910,7,14.0,800.0,11.0,197.0,1.5,-8.638562543197232e-05
2016-06-02,-7,740,6,30.0,910.0,7.0,197.0,1.5,0.009699489044773574
2016-06-03,2,540,1,-7.0,740.0,6.0,197.0,1.5,0.007737276478679555
2016-06-06,2,456,10,2.0,540.0,1.0,41.0,1.5,-0.0035903573260386533
2016-06-07,78,654,9,2.0,456.0,10.0,41.0,1.5,0.009591504667294722
2016-06-08,17,492,8,78.0,654.0,9.0,41.0,1.5,0.0024580437362264115
2016-06-09,0,469,13,17.0,492.0,8.0,41.0,1.5,0.007683215130023613
2016-06-10,8,275,4,0.0,469.0,13.0,41.0,1.5,-0.001765596098873329
2016-06-13,26,297,5,8.0,275.0,4.0,41.0,1.5,-0.003740860397891496
2016-06-14,-1,786,5,26.0,297.0,5.0,41.0,1.5,-0.007537473233404672
2016-06-15,11,402,5,-1.0,786.0,5.0,41.0,1.5,0.001992031872509995
2016-06-16,3,529,7,11.0,402.0,5.0,41.0,1.5,-0.0037891836031691156
2016-06-17,4,481,5,3.0,529.0,7.0,41.0,1.5,0.005129988696634981
2016-06-20,-2,1325,8,4.0,481.0,5.0,41.0,1.5,-0.0038019528212217897
2016-06-21,24,2709,16,-2.0,1325.0,8.0,41.0,1.5,-0.0008561643835615952
2016-06-22,25,584,11,24.0,2709.0,16.0,41.0,1.5,-0.002062032820689018
2016-06-23,6,812,3,25.0,584.0,11.0,41.0,1.5,-0.006017364394395279
2016-06-24,-32,1805,9,6.0,812.0,3.0,41.0,1.5,0.010015408320493082
2016-06-27,4,1293,11,-32.0,1805.0,9.0,41.0,1.5,0.0005291005291004239
2016-06-28,18,1624,18,4.0,1293.0,11.0,41.0,1.5,-0.019702237674957726
2016-06-29,14,1524,13,18.0,1624.0,18.0,41.0,1.2,0.004960317460317563
2016-06-30,12,1040,14,14.0,1524.0,13.0,41.0,1.2,0.010217681030653094
2016-07-01,14,772,4,12.0,1040.0,14.0,41.0,1.2,0.018403295066164182
2016-07-05,1,481,10,14.0,772.0,4.0,41.0,1.2,0.0015490533562822087
2016-07-06,3,710,5,1.0,481.0,10.0,41.0,1.2,-0.010515428374418195
2016-07-07,36,780,13,3.0,710.0,5.0,41.0,1.2,0.010934219734079776
2016-07-08,-16,1140,14,36.0,780.0,13.0,41.0,1.2,-0.0009497496114660633
2016-07-11,12,1035,6,-16.0,1140.0,14.0,258.0,1.2,0.014030284883223549
2016-07-12,36,805,11,12.0,1035.0,6.0,258.0,1.2,0.0054521053514511465
2016-07-13,12,773,9,36.0,805.0,11.0,258.0,1.2,0.007296849087893944
2016-07-14,35,1480,15,12.0,773.0,9.0,258.0,1.2,-0.00500615510874025
2016-07-15,-13,335,7,35.0,1480.0,15.0,258.0,1.2,-0.006227466404457597
2016-07-18,7,2096,11,-13.0,335.0,7.0,258.0,1.2,-0.0024612355402411773
2016-07-19,71,967,10,7.0,2096.0,11.0,258.0,1.2,0.001234567901234615
2016-07-20,49,752,10,71.0,967.0,10.0,258.0,1.2,-0.004446640316205468
2016-07-21,25,1890,6,49.0,752.0,10.0,258.0,1.2,0.004292554069671422
2016-07-22,42,766,8,25.0,1890.0,6.0,258.0,1.2,-0.005429864253393636
2016-07-25,5,557,13,42.0,766.0,8.0,258.0,1.2,0.006695875010333159
2016-07-26,9,570,10,5.0,557.0,13.0,258.0,1.2,-0.0011527377521613881
2016-07-27,47,1149,11,9.0,570.0,10.0,258.0,1.2,0.005522129728838718
2016-07-28,26,805,13,47.0,1149.0,11.0,258.0,1.2,8.175277959454803e-05
2016-07-29,20,814,6,26.0,805.0,13.0,258.0,1.2,-0.0022928267278087217
2016-08-01,-1,343,4,20.0,814.0,6.0,258.0,0.1,0.0012309207287051179
2016-08-02,26,1054,15,-1.0,343.0,4.0,258.0,0.1,-0.0001637733377007061
2016-08-03,-6,1175,6,26.0,1054.0,15.0,258.0,0.1,-0.014501065049975387
2016-08-04,11,903,3,-6.0,1175.0,6.0,258.0,0.1,0.007330889703432151
2016-08-05,6,462,2,11.0,903.0,3.0,258.0,0.1,8.269246671620693e-05
2016-08-08,17,458,4,6.0,462.0,2.0,371.0,0.1,0.0076429980276133515
2016-08-09,27,493,6,17.0,458.0,4.0,371.0,0.1,-0.0017934295263715566
2016-08-10,18,663,7,27.0,493.0,6.0,371.0,0.1,8.164598301756127e-05
2016-08-11,18,657,5,18.0,663.0,7.0,371.0,0.1,-0.006525285481239781
2016-08-12,17,847,7,18.0,657.0,5.0,371.0,0.1,0.000572269457161604
2016-08-15,18,624,12,17.0,847.0,7.0,371.0,0.1,0.0009827204979117562
2016-08-16,76,906,10,18.0,624.0,12.0,371.0,0.1,0.007181914633151027
2016-08-17,22,839,9,76.0,906.0,10.0,371.0,0.1,-0.004872107186358169
2016-08-18,18,552,11,22.0,839.0,9.0,371.0,0.1,-0.0016346546791989266
2016-08-19,31,1173,6,18.0,552.0,11.0,371.0,0.1,0.005969416959685908
2016-08-22,19,2477,6,31.0,1173.0,6.0,371.0,0.1,0.0006509357200976263
2016-08-23,7,1280,7,19.0,2477.0,6.0,371.0,0.1,0.004643584521384873
2016-08-24,26,2017,22,7.0,1280.0,7.0,371.0,0.1,0.003232062055591398
2016-08-25,-4,1097,5,26.0,2017.0,22.0,371.0,0.1,-0.004351680232089664
2016-08-26,-1,1259,12,-4.0,1097.0,5.0,371.0,0.1,0.006007956482909757
2016-08-29,22,887,5,-1.0,1259.0,12.0,371.0,0.2,-0.003871279941930719
2016-08-30,0,812,12,22.0,887.0,5.0,371.0,0.2,0.004121878283358853
2016-08-31,-30,1233,2,0.0,812.0,12.0,371.0,0.2,0.0008048289738430126
2016-09-01,-7,1102,18,-30.0,1233.0,2.0,371.0,0.2,-0.003463552154651686
2016-09-02,22,1757,6,-7.0,1102.0,18.0,371.0,0.2,-0.00032302349995955783
2016-09-06,21,744,4,22.0,1757.0,6.0,143.0,0.2,0.006103927395389855
2016-09-07,-4,1329,7,21.0,744.0,4.0,143.0,0.2,-0.00374591535825296
2016-09-08,9,885,8,-4.0,1329.0,7.0,143.0,0.2,0.006240998559769572
2016-09-09,11,1535,15,9.0,885.0,8.0,143.0,0.2,-0.003658342611738458
2016-09-12,-9,1863,11,11.0,1535.0,15.0,143.0,0.2,-0.02313253012048189
2016-09-13,14,750,6,-9.0,1863.0,11.0,143.0,0.2,0.014853936293117653
2016-09-14,-5,798,11,14.0,750.0,6.0,143.0,0.2,-0.011288343558282172
2016-09-15,22,2020,16,-5.0,798.0,11.0,143.0,0.2,-0.004461335095836139
2016-09-16,32,620,14,22.0,2020.0,16.0,143.0,0.2,0.011949215832710958
2016-09-19,4,730,1,32.0,620.0,14.0,143.0,0.2,0.0015632713509955384
2016-09-20,37,4170,13,4.0,730.0,1.0,143.0,0.2,0.00245459008345604
2016-09-21,23,1460,11,37.0,4170.0,13.0,143.0,0.2,-0.007159127888057236
2016-09-22,0,798,4,23.0,1460.0,11.0,143.0,0.2,0.011674422401828777
2016-09-23,13,1284,10,0.0,798.0,4.0,143.0,0.2,0.00818094321462942
2016-09-26,10,989,7,13.0,1284.0,10.0,143.0,0.2,-0.005099195283244367
2016-09-27,51,3680,20,10.0,989.0,7.0,143.0,0.2,-0.0062161943973521455
2016-09-28,8,711,2,51.0,3680.0,20.0,143.0,0.2,0.002520940066682949
2016-09-29,6,727,6,8.0,711.0,2.0,143.0,0.2,0.007532804147092231
2016-09-30,23,1407,6,6.0,727.0,6.0,143.0,-0.1,-0.01214216789964623
2016-10-03,-12,996,2,23.0,1407.0,6.0,143.0,-0.1,0.005181766658570161
2016-10-04,45,1401,9,-12.0,996.0,2.0,143.0,-0.1,0.00032312787785759785
2016-10-05,-3,1338,5,45.0,1401.0,9.0,143.0,-0.1,-0.005403225806451627
2016-10-06,5,1221,5,-3.0,1338.0,5.0,143.0,-0.1,0.002829883570504482
2016-10-07,35,673,12,5.0,1221.0,5.0,143.0,-0.1,0.001131221719457018
2016-10-10,-14,361,7,35.0,673.0,12.0,289.0,-0.1,-0.009271202837794305
2016-10-11,-19,386,6,-14.0,361.0,7.0,289.0,-0.1,0.005583879582423015
2016-10-12,8,1149,3,-19.0,386.0,6.0,289.0,-0.1,-0.014513788098693737
2016-10-13,20,1497,9,8.0,1149.0,3.0,289.0,-0.1,0.0006539153179663095
2016-10-14,7,448,2,20.0,1497.0,9.0,289.0,-0.1,-0.003043263694686664
2016-10-18,-4,420,5,7.0,448.0,2.0,289.0,-0.1,-0.005593945376768729
2016-10-19,3,484,7,-4.0,420.0,5.0,289.0,-0.1,-0.005993923967485048
2016-10-20,-19,792,9,3.0,484.0,7.0,289.0,-0.1,0.002226253298153001
2016-10-21,3,590,13,-19.0,792.0,9.0,289.0,-0.1,-0.002312711654414693
2016-10-24,15,898,5,3.0,590.0,13.0,289.0,-0.1,0.003833652804400433
2016-10-25,-9,1451,7,15.0,898.0,5.0,289.0,-0.1,0.0016492125010307813
2016-10-26,3,591,4,-9.0,1451.0,7.0,289.0,-0.1,-0.008976364983941392
2016-10-27,4,902,7,3.0,591.0,4.0,289.0,-0.1,-0.0030879652812551357
2016-10-28,2,1345,11,4.0,902.0,7.0,289.0,-0.1,-0.01294147115304331
2016-11-01,-5,473,7,2.0,1345.0,11.0,289.0,-0.7,-0.0015231003553901404
2016-11-02,10,1158,8,-5.0,473.0,7.0,289.0,-0.7,-0.0153936742934051
2016-11-03,17,655,13,10.0,1158.0,8.0,289.0,-0.7,-0.008299110198494173
2016-11-04,-12,502,3,17.0,655.0,13.0,289.0,-0.7,-0.006276330496088074
2016-11-07,5,744,1,-12.0,502.0,3.0,118.0,-0.7,0.0017251789873198365
2016-11-08,14,948,8,5.0,744.0,1.0,118.0,-0.7,0.0040513166779202366
2016-11-09,19,3053,10,14.0,948.0,8.0,118.0,-0.7,0.00497260851243143
2016-11-10,-22,704,5,19.0,3053.0,10.0,118.0,-0.7,0.03580756592804785
2016-11-11,12,438,5,-22.0,704.0,5.0,118.0,-0.7,0.0111398127219891
2016-11-14,18,1221,9,12.0,438.0,5.0,118.0,-0.7,0.0191269841269841
2016-11-15,24,5465,8,18.0,1221.0,9.0,118.0,-0.7,0.004313997380787322
2016-11-16,17,1171,5,24.0,5465.0,8.0,118.0,-0.7,0.00515107249942351
2016-11-17,22,2084,15,17.0,1171.0,5.0,118.0,-0.7,-0.0011454753722793226
2016-11-18,31,1598,7,22.0,2084.0,15.0,118.0,-0.7,0.0012189547463050175
2016-11-21,-3,1269,2,31.0,1598.0,7.0,118.0,-0.7,0.0031147914609131397
2016-11-22,21,621,13,-3.0,1269.0,2.0,118.0,-0.7,0.0005283018867924012
2016-11-23,16,864,8,21.0,621.0,13.0,118.0,-0.7,0.007881107858590494
2016-11-25,5,535,5,16.0,864.0,8.0,118.0,-0.7,0.007006559332140711
2016-11-28,10,467,4,5.0,535.0,5.0,118.0,-0.7,0.00251237715214642
2016-11-29,10,546,10,10.0,467.0,4.0,118.0,-0.7,-0.010993064777925192
2016-11-30,-4,558,1,10.0,546.0,10.0,118.0,-1.0,-0.000894654439722691
2016-12-01,-8,826,13,-4.0,558.0,1.0,118.0,-1.0,-0.00949484459609822
2016-12-02,-3,500,1,-8.0,826.0,13.0,118.0,-1.0,-0.006789524733268645
2016-12-05,0,1579,1,-3.0,500.0,1.0,130.0,-1.0,7.51145496882063e-05
2016-12-06,16,1930,6,0.0,1579.0,1.0,130.0,-1.0,0.008563556482239972
2016-12-16,-19,746,12,16.0,1930.0,6.0,130.0,-1.0,0.008689888798880675
2016-12-19,8,481,1,-19.0,746.0,12.0,130.0,-1.0,-0.007455731593662774
2016-12-20,11,588,1,8.0,481.0,1.0,130.0,-1.0,0.003170485660758018
2016-12-21,-4,713,10,11.0,588.0,1.0,130.0,-1.0,0.005433228481555554
2016-12-22,-3,385,9,-4.0,713.0,10.0,130.0,-1.0,-0.005638426950253518
2016-12-23,15,411,7,-3.0,385.0,9.0,130.0,-1.3,-0.010402467895831758
2016-12-27,4,181,4,15.0,411.0,7.0,130.0,-1.3,0.003040613914428552
2016-12-28,5,730,2,4.0,181.0,4.0,130.0,-1.3,0.00410603659415065
2016-12-29,-5,1063,1,5.0,730.0,2.0,130.0,-1.3,-0.013180515759312346
2016-12-30,10,477,3,-5.0,1063.0,1.0,130.0,-1.3,0.0
2017-01-04,4,1465,2,10.0,477.0,3.0,130.0,-1.3,-0.00635838150289014
2017-01-05,3,1268,3,4.0,1465.0,2.0,130.0,-1.3,0.0128223598905057
2017-01-06,31,720,9,3.0,1268.0,3.0,130.0,-1.3,-0.012330719885958791
2017-01-09,16,551,18,31.0,720.0,9.0,214.0,-1.3,-0.007990785400619
2017-01-10,3,696,10,16.0,551.0,18.0,214.0,-1.3,-0.006400465488399122
2017-01-11,6,3245,14,3.0,696.0,10.0,214.0,-1.3,0.007234198027036969
2017-01-12,28,2252,8,6.0,3245.0,14.0,214.0,-1.3,0.0026100195751467057
2017-01-13,-10,671,22,28.0,2252.0,8.0,214.0,-1.3,-0.009842947094159265
2017-01-17,-11,1018,13,-10.0,671.0,22.0,214.0,-1.3,0.005325357455500362
2017-01-18,10,430,11,-11.0,1018.0,13.0,214.0,-1.3,-0.009105477855477856
2017-01-19,5,1976,42,10.0,430.0,11.0,214.0,-1.3,0.0019810697776800217
2017-01-20,9,459,3,5.0,1976.0,42.0,214.0,-1.3,-0.009519625073227971
2017-01-23,13,796,2,9.0,459.0,3.0,214.0,-1.3,0.00324771183938587
2017-01-24,7,406,1,13.0,796.0,2.0,214.0,-1.3,-0.001621462264150935
2017-01-25,5,1669,11,7.0,406.0,1.0,214.0,-1.3,0.011778563015312087
2017-01-26,13,13436,9,5.0,1669.0,11.0,214.0,-1.3,0.0034657039711190603
2017-01-27,16,11001,32,13.0,13436.0,9.0,214.0,-1.3,-0.006611095142282176
2017-01-30,9,1350,5,16.0,11001.0,32.0,214.0,0.6,-0.00592143269786246
2017-01-31,0,43414,10,9.0,1350.0,5.0,214.0,0.6,-0.006438396254023964
2017-02-01,8,3016,5,0.0,43414.0,10.0,214.0,0.6,0.009003690036900361
2017-02-02,-5,989,8,8.0,3016.0,5.0,214.0,0.6,-0.00957215373459023
2017-02-03,10,1664,5,-5.0,989.0,8.0,214.0,0.6,-0.0064336891358385394
2017-02-06,6,1747,5,10.0,1664.0,5.0,197.0,0.6,0.007148067104303561
2017-02-07,52,3696,10,6.0,1747.0,5.0,197.0,0.6,-0.006680220737728634
2017-02-08,70,1403,9,52.0,3696.0,10.0,197.0,0.6,-0.005253173792499626
2017-02-09,-7,885,5,70.0,1403.0,9.0,197.0,0.6,0.001618837380426776
2017-02-10,32,1272,2,-7.0,885.0,5.0,197.0,0.6,0.015120375807398724
2017-02-13,-10,768,13,32.0,1272.0,2.0,197.0,0.6,0.002877283844051052
2017-02-14,14,675,8,-10.0,768.0,13.0,197.0,0.6,-0.0032810271041368013
2017-02-15,-1,2361,3,14.0,675.0,8.0,197.0,0.6,0.005167216879575132
2017-02-16,8,902,5,-1.0,2361.0,3.0,197.0,0.6,0.009169054441260751
2017-02-17,8,990,5,8.0,902.0,5.0,197.0,0.6,-0.0005686664771112633
2017-02-21,42,5923,17,8.0,990.0,5.0,197.0,0.6,0.0007127583749108647
2017-02-22,14,1096,3,42.0,5923.0,17.0,197.0,0.6,0.006109690252912857
2017-02-23,16,1376,16,14.0,1096.0,3.0,197.0,0.6,-0.001980198019801988
2017-02-24,29,1029,9,16.0,1376.0,16.0,197.0,0.6,-0.009472642443093477
2017-02-27,19,2049,12,29.0,1029.0,9.0,197.0,0.6,0.00791480788602693
2017-02-28,15,2852,9,19.0,2049.0,12.0,197.0,0.6,0.008572653236176718
2017-03-01,6,1474,19,15.0,2852.0,9.0,197.0,0.6,-0.012791358726549256
2017-03-02,39,1638,13,6.0,1474.0,19.0,197.0,0.6,0.008123129542539449
2017-03-03,27,1746,9,39.0,1638.0,13.0,197.0,0.6,-0.01032531824611038
2017-03-06,4,746,1,27.0,1746.0,9.0,197.0,0.6,-0.003000857387825207
2017-03-07,0,1092,20,4.0,746.0,1.0,197.0,0.6,-0.0010092272202997864
2017-03-08,-7,905,6,0.0,1092.0,20.0,197.0,0.6,-0.005349139800491608
2017-03-09,10,708,7,-7.0,905.0,6.0,197.0,0.6,-0.008989415687980347
2017-03-10,13,814,5,10.0,708.0,7.0,197.0,0.6,-0.005123700775874813
2017-03-13,40,1054,17,13.0,814.0,5.0,183.0,0.6,-0.0029197080291971213
2017-03-14,12,1746,6,40.0,1054.0,17.0,183.0,0.6,0.004692770200909332
2017-03-15,-11,1354,21,12.0,1746.0,6.0,183.0,0.6,-0.0001466275659824797
2017-03-16,50,678,10,-11.0,1354.0,21.0,183.0,0.6,0.011093271055320257
2017-03-17,25,597,3,50.0,678.0,10.0,183.0,0.6,-0.0011514104778353235
2017-03-20,17,702,15,25.0,597.0,3.0,183.0,0.6,0.005329876116393036
2017-03-21,-52,849,41,17.0,702.0,15.0,183.0,0.6,-0.0058722429103408285
2017-03-22,1,1121,6,-52.0,849.0,41.0,183.0,0.6,-0.031809714858862484
2017-03-23,4,1849,5,1.0,1121.0,6.0,183.0,0.6,0.00029655990510077135
2017-03-24,28,568,2,4.0,1849.0,5.0,183.0,0.6,0.005330964015992885
2017-03-27,9,1067,3,28.0,568.0,2.0,183.0,0.6,-0.003387833259684843
2017-03-28,17,1311,16,9.0,1067.0,3.0,183.0,0.6,0.011348364939525237
2017-03-29,12,1550,2,17.0,1311.0,16.0,183.0,0.6,0.012157153446997674
2017-03-30,10,1383,21,12.0,1550.0,2.0,183.0,0.6,0.004991924827485001
2017-04-03,-5,750,5,10.0,1383.0,21.0,183.0,0.4,0.0072960747118050485
2017-04-04,26,1898,5,-5.0,750.0,5.0,183.0,0.4,-0.02105263157894728
2017-04-05,28,1588,6,26.0,1898.0,5.0,183.0,0.4,0.0007364854912357807
2017-04-06,37,837,12,28.0,1588.0,6.0,183.0,0.4,-0.01668129938542582
2017-04-07,-5,1101,6,37.0,837.0,12.0,183.0,0.4,0.008322187546440601
2017-04-10,-13,517,3,-5.0,1101.0,6.0,139.0,0.4,0.0026603606266628267
2017-04-11,-12,3570,5,-13.0,517.0,3.0,139.0,0.4,0.0026521290702813108
2017-04-12,53,1125,12,-12.0,3570.0,5.0,139.0,0.4,0.012678755712811431
2017-04-13,-4,873,3,53.0,1125.0,12.0,139.0,0.4,-0.012545587162654987
2017-04-17,15,696,4,-4.0,873.0,3.0,139.0,0.4,-0.009769094138543466
2017-04-18,14,1398,3,15.0,696.0,4.0,139.0,0.4,0.008947211452430574
2017-04-19,-1,917,3,14.0,1398.0,3.0,139.0,0.4,0.004151838671411642
2017-04-20,2,2228,5,-1.0,917.0,3.0,139.0,0.4,0.0019126085037515887
2017-04-21,2,518,1,2.0,2228.0,5.0,139.0,0.4,0.009209179944452708
2017-04-24,5,569,3,2.0,518.0,1.0,139.0,0.4,-0.0014501160092806602
2017-04-25,27,610,13,5.0,569.0,3.0,139.0,0.4,-0.0014322543683757422
2017-04-26,14,533,8,27.0,610.0,13.0,139.0,0.4,0.0008537279453614437
2017-04-27,17,1145,6,14.0,533.0,8.0,139.0,0.4,0.007112375533428166
2017-04-28,3,650,4,17.0,1145.0,6.0,139.0,0.4,-0.0019754480033864897
2017-05-01,16,1052,4,3.0,650.0,4.0,139.0,1.6,-0.014822134387351738
2017-05-02,11,2458,5,16.0,1052.0,4.0,139.0,1.6,0.0008559201141227142
2017-05-03,-2,589,22,11.0,2458.0,5.0,139.0,1.6,-0.005409252669039081
2017-05-04,0,2375,2,-2.0,589.0,22.0,139.0,1.6,-0.002442177848010368
2017-05-05,12,955,2,0.0,2375.0,2.0,139.0,1.6,-0.004305396096441035
2017-05-08,-13,398,9,12.0,955.0,2.0,220.0,1.6,0.0010054582016660897
2017-05-09,8,1067,8,-13.0,398.0,9.0,220.0,1.6,-0.0021554821094985728
2017-05-10,15,1876,5,8.0,1067.0,8.0,220.0,1.6,-0.0005749604714674723
